"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4323","DRQ35","OUT019",276.072245255446
"4324","FDG02","OUT013",3031.82686281746
"4325","NCU29","OUT018",2187.93214193484
"4326","FDL27","OUT027",1890.79141086267
"4327","NCA54","OUT035",3336.92931930095
"4328","FDJ32","OUT035",1124.52839596091
"4329","FDB21","OUT019",530.415478935214
"4330","FDR46","OUT035",2666.43004039416
"4331","FDZ32","OUT046",1643.21795483576
"4332","DRF36","OUT017",3007.24566244912
"4333","NCU54","OUT017",3764.7120354498
"4334","NCI31","OUT017",746.187322403046
"4335","DRA59","OUT035",2673.50173624733
"4336","NCC55","OUT045",640.292684111511
"4337","FDE44","OUT018",757.130246663697
"4338","NCN26","OUT018",1715.16374075702
"4339","FDC11","OUT049",1463.11005655222
"4340","FDV24","OUT035",2221.05141050395
"4341","FDR40","OUT019",218.655282550488
"4342","NCQ17","OUT049",3104.12620007638
"4343","FDC46","OUT045",3010.47666162868
"4344","NCM18","OUT046",1143.17815499458
"4345","FDK16","OUT046",1516.46282779794
"4346","FDI28","OUT017",1203.3600323024
"4347","FDS11","OUT018",3360.07316637072
"4348","DRD13","OUT046",1022.6943922306
"4349","FDL36","OUT035",1346.68254493232
"4350","FDI27","OUT013",730.597289092211
"4351","FDJ53","OUT019",236.822468016099
"4352","FDS44","OUT045",4116.11432049476
"4353","FDE28","OUT046",3484.32849036781
"4354","FDQ33","OUT018",2422.84756431089
"4355","FDB37","OUT017",4151.29990332316
"4356","FDQ31","OUT045",1468.28529194078
"4357","NCQ05","OUT046",2596.28848468575
"4358","FDE10","OUT013",2016.3377355376
"4359","FDF38","OUT017",639.172781779569
"4360","FDE50","OUT019",581.576034251926
"4361","DRG37","OUT010",445.826872749234
"4362","NCH06","OUT049",3765.36689385927
"4363","FDY14","OUT045",4244.21984096567
"4364","FDO27","OUT017",1790.42841143175
"4365","FDQ19","OUT049",3748.54729588479
"4366","FDZ26","OUT019",566.430801557984
"4367","FDN51","OUT013",4201.67473203196
"4368","FDK20","OUT035",1832.09616781757
"4369","FDD40","OUT018",2659.35714162356
"4370","DRI25","OUT018",820.178953377466
"4371","FDH56","OUT017",1956.68022810855
"4372","FDI36","OUT027",5068.31406887111
"4373","DRH11","OUT018",908.97461292725
"4374","NCV18","OUT017",1816.72031566738
"4375","DRI01","OUT049",2760.58191870568
"4376","DRE48","OUT049",3247.61648217251
"4377","FDS51","OUT035",1044.91801693364
"4378","FDM38","OUT017",952.960493294722
"4379","FDB60","OUT027",4901.18705140446
"4380","FDY58","OUT035",4234.50313889437
"4381","FDY22","OUT045",2137.06031633514
"4382","FDF11","OUT027",4848.27061115686
"4383","FDZ51","OUT035",1502.42442549275
"4384","FDQ45","OUT017",3165.31401219606
"4385","FDF17","OUT035",3018.45783983144
"4386","NCF31","OUT027",3716.81162827006
"4387","FDA37","OUT013",1828.70688047625
"4388","FDO51","OUT046",932.313092759905
"4389","FDF34","OUT013",2868.1786362715
"4390","FDD57","OUT018",1231.01590386435
"4391","FDO37","OUT046",3724.35253467577
"4392","FDR49","OUT049",911.486629277957
"4393","FDS39","OUT049",2103.94168636673
"4394","FDI48","OUT027",1729.86995359297
"4395","DRM35","OUT049",3594.77432317968
"4396","FDV57","OUT035",3504.89270553901
"4397","FDZ55","OUT013",2505.72227222894
"4398","FDI28","OUT035",1185.38620028043
"4399","FDS21","OUT045",1019.47677222012
"4400","FDT34","OUT013",1821.18271628739
"4401","DRI25","OUT035",909.090073460508
"4402","FDT47","OUT010",270.81721450981
"4403","DRH39","OUT045",1426.71880934228
"4404","NCD54","OUT045",2232.30342952328
"4405","FDU16","OUT027",2533.95007229404
"4406","NCW29","OUT045",2000.16448807584
"4407","FDV25","OUT027",5642.61425627894
"4408","FDM56","OUT035",1660.52981547275
"4409","FDZ04","OUT027",1869.67694007584
"4410","FDG59","OUT019",136.961223154234
"4411","FDI56","OUT045",1545.85095823526
"4412","FDS33","OUT035",1618.09050631658
"4413","FDC23","OUT049",3019.7214514035
"4414","FDT11","OUT049",3019.75898987652
"4415","FDG17","OUT045",3990.2163652165
"4416","FDZ44","OUT045",1498.60644358796
"4417","FDJ52","OUT013",2465.70677398752
"4418","DRI23","OUT046",2348.99368004408
"4419","DRE15","OUT010",194.321172022778
"4420","NCF07","OUT013",1464.94677711599
"4421","NCR29","OUT049",885.13501063702
"4422","FDE44","OUT019",187.863108194967
"4423","FDT23","OUT035",1439.04190046689
"4424","NCG06","OUT017",3491.68900661518
"4425","NCU41","OUT010",558.253763188214
"4426","FDH46","OUT017",1925.05656233823
"4427","FDV31","OUT013",3106.19783151263
"4428","NCT41","OUT027",4079.80571658987
"4429","FDE22","OUT027",3969.11884989453
"4430","FDC26","OUT045",1752.24620567975
"4431","DRF51","OUT017",752.847965666727
"4432","NCY53","OUT019",265.094561715273
"4433","FDY21","OUT017",3422.32668804957
"4434","FDL27","OUT013",976.698285594978
"4435","FDZ34","OUT049",3573.79018015037
"4436","NCF43","OUT010",343.556296759436
"4437","FDC21","OUT035",1808.39119597718
"4438","FDL26","OUT013",2376.46399975209
"4439","FDT25","OUT010",226.341104127847
"4440","NCR30","OUT046",1000.81872068388
"4441","DRL23","OUT019",300.162965994802
"4442","NCR05","OUT049",3046.92160193035
"4443","NCE19","OUT018",848.340563466786
"4444","FDY07","OUT035",727.052348276406
"4445","FDB10","OUT017",3898.43498898696
"4446","FDP57","OUT013",1795.52543687472
"4447","FDU48","OUT019",267.747251502484
"4448","FDH48","OUT035",1427.99425762861
"4449","FDO33","OUT035",1895.24174137136
"4450","NCU29","OUT045",2327.05424187906
"4451","FDW35","OUT046",952.638695835013
"4452","FDH05","OUT010",572.260363274712
"4453","FDP26","OUT049",1496.76266146575
"4454","DRG27","OUT035",714.130874181758
"4455","FDQ33","OUT046",3021.47800045689
"4456","FDH20","OUT010",186.641854173058
"4457","FDV14","OUT046",1266.968437878
"4458","DRD01","OUT046",868.653641986703
"4459","NCI17","OUT049",1545.60218819068
"4460","FDF39","OUT010",625.516110365089
"4461","FDX37","OUT046",1693.08325168916
"4462","NCX17","OUT035",3647.35714010291
"4463","FDN03","OUT013",4187.19708285112
"4464","NCS41","OUT010",586.386975542071
"4465","FDH34","OUT045",3081.06408177382
"4466","NCX53","OUT018",1906.42398290861
"4467","FDY31","OUT046",2305.38618729512
"4468","FDD20","OUT017",2106.19684633551
"4469","FDE51","OUT045",776.530963027691
"4470","FDV27","OUT046",1430.7115983843
"4471","FDF16","OUT035",2581.38412779285
"4472","FDZ02","OUT049",1214.41636664575
"4473","NCK05","OUT045",1126.97395636049
"4474","FDM12","OUT027",4840.9334799934
"4475","NCA05","OUT018",2430.32622025532
"4476","FDX33","OUT045",2259.65962966988
"4477","FDM25","OUT049",3044.0911972915
"4478","FDE41","OUT018",1306.05994494763
"4479","FDW14","OUT045",1239.62966153392
"4480","NCD30","OUT046",1429.36242942468
"4481","FDB23","OUT010",616.449141436219
"4482","FDF45","OUT046",1133.72293126642
"4483","FDW20","OUT017",2156.9458251819
"4484","FDF47","OUT045",3076.6492820118
"4485","NCR05","OUT019",627.687321377803
"4486","DRB01","OUT046",2723.54317106218
"4487","FDE36","OUT013",2795.00866230629
"4488","FDU56","OUT049",3105.81809703316
"4489","FDB23","OUT049",3521.47584250284
"4490","FDN48","OUT049",1540.69731342648
"4491","FDS43","OUT013",3042.57379408715
"4492","NCN05","OUT013",2947.3991159844
"4493","NCL53","OUT049",2654.81505977838
"4494","FDL56","OUT046",1423.8034509793
"4495","FDH17","OUT018",1480.93944434928
"4496","FDP37","OUT046",2132.98235135488
"4497","FDG09","OUT019",481.662148313053
"4498","FDA55","OUT045",4411.79763805282
"4499","FDX31","OUT049",3682.89904238989
"4500","FDJ41","OUT045",3653.31427617914
"4501","DRC24","OUT045",2668.54590554103
"4502","FDQ21","OUT035",2150.98160990417
"4503","NCT54","OUT045",1386.06585456806
"4504","FDH08","OUT049",4131.08436480236
"4505","FDY38","OUT018",3642.85479972588
"4506","DRM11","OUT010",649.403527609863
"4507","FDG32","OUT049",2975.8793087376
"4508","NCH18","OUT046",3027.39275004631
"4509","FDI20","OUT035",4072.16709884267
"4510","FDA33","OUT018",2278.68964737518
"4511","FDN45","OUT013",3417.36866808946
"4512","FDT45","OUT010",156.205640008926
"4513","FDR32","OUT035",3946.34559513002
"4514","FDA48","OUT017",3453.80769416806
"4515","FDN23","OUT017",2524.36344508432
"4516","NCR18","OUT035",691.569336512391
"4517","FDD45","OUT046",1357.62571400817
"4518","FDI22","OUT018",3009.51600130096
"4519","FDT09","OUT013",2386.28724666237
"4520","DRC24","OUT027",4639.1254543489
"4521","FDT39","OUT046",2329.64767089236
"4522","FDX28","OUT045",1475.59841346732
"4523","FDA50","OUT018",1371.39365247532
"4524","FDT33","OUT027",4357.56634122566
"4525","FDQ60","OUT049",2026.48617318994
"4526","NCM19","OUT018",1668.74341620614
"4527","FDF40","OUT046",3698.86590274755
"4528","NCI30","OUT035",3739.42519072514
"4529","FDK34","OUT049",4247.54408505835
"4530","FDA38","OUT027",5421.74571443331
"4531","FDT02","OUT045",618.495233908547
"4532","FDC11","OUT017",1432.33577424693
"4533","FDD08","OUT046",747.830301594097
"4534","NCS29","OUT046",4786.04108784065
"4535","DRI03","OUT010",499.95674626233
"4536","FDK48","OUT035",1124.28564800899
"4537","FDM52","OUT049",2694.29628910607
"4538","FDP49","OUT035",905.534409846123
"4539","DRA24","OUT046",2292.11263106259
"4540","NCJ43","OUT049",3358.67449843865
"4541","FDE11","OUT045",3592.21837035095
"4542","FDP01","OUT049",2163.2910809364
"4543","FDQ59","OUT018",1236.08979141069
"4544","FDA43","OUT019",457.822634608827
"4545","FDL14","OUT017",2575.26817586153
"4546","FDV50","OUT010",230.380543730281
"4547","FDT01","OUT027",5213.40249823688
"4548","NCC42","OUT035",2192.81583074126
"4549","FDO28","OUT046",1703.3674542396
"4550","FDD32","OUT019",236.885433333276
"4551","FDV45","OUT035",3284.15506646324
"4552","NCW17","OUT019",366.711323938906
"4553","NCJ17","OUT027",2496.5551854767
"4554","NCF18","OUT049",3487.23016688199
"4555","FDP01","OUT045",2055.41245899294
"4556","FDH24","OUT045",2809.34187647687
"4557","FDI38","OUT027",5370.21536248455
"4558","FDX03","OUT035",774.373700016492
"4559","FDY28","OUT046",3294.12996530676
"4560","FDN34","OUT018",2618.49982514436
"4561","FDJ02","OUT045",2390.78620731245
"4562","FDW40","OUT019",300.630707996252
"4563","FDX03","OUT017",741.828759886125
"4564","FDE17","OUT027",4310.25014842083
"4565","FDT58","OUT046",2499.95204412938
"4566","FDI38","OUT013",3368.40279118001
"4567","FDW22","OUT035",3901.48223185866
"4568","FDS15","OUT027",2836.44748205321
"4569","NCX06","OUT013",3290.87227407041
"4570","DRK47","OUT035",3500.51796303101
"4571","FDC23","OUT027",5076.18672114188
"4572","FDM56","OUT010",226.969281791172
"4573","FDP21","OUT046",3530.12670467844
"4574","FDP58","OUT046",3396.53664475474
"4575","FDA27","OUT019",546.134935123381
"4576","FDK41","OUT019",201.528376339708
"4577","NCH42","OUT046",3641.25579152065
"4578","FDG29","OUT045",674.402447557836
"4579","FDW15","OUT018",2105.30009813634
"4580","FDD28","OUT018",805.668404762367
"4581","FDQ37","OUT049",3744.644312269
"4582","FDC23","OUT035",3907.78125106791
"4583","FDV13","OUT035",1709.38442549556
"4584","FDK33","OUT046",3530.5991518686
"4585","FDO33","OUT013",2153.0190517143
"4586","FDN21","OUT017",2606.11862069699
"4587","NCW06","OUT027",5382.61676203599
"4588","FDI38","OUT035",3600.95453641501
"4589","FDC21","OUT027",2748.32164325047
"4590","NCS05","OUT046",2386.98475326514
"4591","NCN53","OUT049",847.77371611394
"4592","FDV40","OUT010",159.787227342601
"4593","FDG60","OUT017",3686.04350277694
"4594","NCY30","OUT027",5224.93604638271
"4595","FDM40","OUT045",1932.55280516759
"4596","NCO30","OUT046",2462.62489662264
"4597","FDK10","OUT046",2821.22825635778
"4598","FDM36","OUT045",3003.53355792367
"4599","FDN10","OUT013",2057.67839806808
"4600","FDM46","OUT018",1349.21329568121
"4601","FDX50","OUT049",1614.82209804384
"4602","FDP33","OUT045",3756.64811736793
"4603","FDO12","OUT045",3017.65816384296
"4604","FDC28","OUT013",1626.3441681695
"4605","FDO31","OUT045",1395.92378735711
"4606","FDX45","OUT035",2800.58169161256
"4607","FDV21","OUT049",2289.54169653717
"4608","FDH04","OUT049",1305.95718988711
"4609","NCG54","OUT013",2915.73913979575
"4610","FDO13","OUT046",2376.04816864897
"4611","FDA09","OUT027",5071.0021611839
"4612","FDC38","OUT017",2092.24484879658
"4613","NCO42","OUT046",2134.50106255767
"4614","FDL45","OUT049",2280.98299912646
"4615","NCK31","OUT013",735.078792087354
"4616","FDM39","OUT017",2812.82198700788
"4617","FDC22","OUT010",474.230298981939
"4618","FDF46","OUT046",1722.56446558252
"4619","FDQ37","OUT045",3375.68842882031
"4620","FDH41","OUT010",546.02806784063
"4621","FDQ04","OUT046",815.771828781403
"4622","NCQ02","OUT027",5225.79774730858
"4623","FDJ57","OUT027",4404.51796124897
"4624","NCE07","OUT049",1968.39318809111
"4625","FDE56","OUT013",972.571417328262
"4626","FDI20","OUT049",4133.10043012444
"4627","FDK36","OUT018",781.969862100399
"4628","FDP08","OUT027",5643.60741756961
"4629","FDF44","OUT017",2361.50344935705
"4630","NCU53","OUT017",2330.20072437154
"4631","FDF47","OUT035",3207.25473817405
"4632","FDS55","OUT010",342.681924255773
"4633","FDZ52","OUT010",234.771548359216
"4634","FDL04","OUT018",1441.12045588945
"4635","NCM26","OUT035",2840.97217833292
"4636","FDX43","OUT049",2592.96500688699
"4637","FDP52","OUT049",4101.23014179984
"4638","DRK49","OUT045",679.718005315535
"4639","FDE38","OUT013",2616.64077106784
"4640","DRF13","OUT035",2803.75275422006
"4641","FDK41","OUT010",186.277445613042
"4642","FDJ04","OUT027",2939.90239347471
"4643","FDZ44","OUT018",1678.67811580851
"4644","FDS11","OUT013",3605.01395063245
"4645","FDA55","OUT049",4395.91769858357
"4646","NCW53","OUT046",3132.78324048707
"4647","FDB49","OUT027",2596.3262039151
"4648","FDD23","OUT017",3515.18177504957
"4649","NCV42","OUT045",1788.22552519864
"4650","NCZ29","OUT018",1694.29209964658
"4651","FDQ26","OUT013",781.832170274754
"4652","FDV08","OUT017",720.328338596496
"4653","FDC53","OUT049",1515.45962525734
"4654","FDV58","OUT010",485.321122660922
"4655","NCP02","OUT019",204.836202240429
"4656","DRI37","OUT045",830.605983240467
"4657","FDQ12","OUT049",3736.93010319106
"4658","FDE33","OUT046",1379.0886531257
"4659","FDX27","OUT045",1539.43097590792
"4660","FDM22","OUT017",816.695766794624
"4661","NCH30","OUT019",299.182830715217
"4662","FDC04","OUT017",3822.72144918179
"4663","FDO38","OUT046",1462.19236708789
"4664","FDV52","OUT027",2958.93893988488
"4665","FDB32","OUT013",1648.4057021192
"4666","FDV43","OUT018",742.384294855136
"4667","FDI24","OUT018",2583.84891591449
"4668","FDR40","OUT017",1401.81574138759
"4669","FDW02","OUT049",2262.03139691748
"4670","FDE44","OUT049",911.428103038506
"4671","FDL38","OUT046",1573.15650599812
"4672","NCT54","OUT010",241.620023054678
"4673","DRJ39","OUT010",512.41772563801
"4674","FDW55","OUT049",3836.59569679415
"4675","DRF13","OUT019",334.074546718992
"4676","NCW17","OUT049",2269.74743868325
"4677","FDP13","OUT035",842.518006274369
"4678","FDS08","OUT018",2620.08095193505
"4679","NCP17","OUT035",1003.61599859734
"4680","NCO53","OUT035",2735.67322629472
"4681","FDH19","OUT045",2766.59519893575
"4682","FDJ04","OUT017",2134.53540237077
"4683","FDG10","OUT049",921.377807769444
"4684","FDA40","OUT010",194.687636640001
"4685","FDI53","OUT045",2114.78691271536
"4686","FDU09","OUT010",177.231593936332
"4687","FDK60","OUT045",1475.45470746837
"4688","FDR43","OUT017",539.896426175231
"4689","FDW22","OUT017",3753.22743646531
"4690","DRP47","OUT010",599.814007843057
"4691","DRG48","OUT010",456.898178365627
"4692","FDA14","OUT035",2215.37801570693
"4693","FDU49","OUT013",1398.1166297854
"4694","FDK28","OUT045",4551.15662376402
"4695","FDT19","OUT046",3091.49420922372
"4696","NCQ42","OUT045",1876.22600367499
"4697","FDD03","OUT045",3289.02028808886
"4698","NCM53","OUT013",1579.66973911837
"4699","NCX53","OUT045",2194.75969933498
"4700","FDV14","OUT027",2371.41647683867
"4701","NCZ54","OUT017",2968.58420704092
"4702","FDB39","OUT013",679.043120931957
"4703","DRC24","OUT046",2136.68152579968
"4704","FDY36","OUT013",1072.95930226485
"4705","FDN01","OUT035",2934.49901595969
"4706","DRH25","OUT046",956.530262139581
"4707","FDV08","OUT046",941.42947981552
"4708","NCP53","OUT049",3903.55705331705
"4709","FDU52","OUT010",413.187739328606
"4710","NCI42","OUT045",2643.01040400792
"4711","FDZ14","OUT035",2057.32346763644
"4712","FDF11","OUT046",3261.99741516895
"4713","FDQ13","OUT018",1428.10398161083
"4714","FDO32","OUT010",174.205503222546
"4715","DRJ37","OUT018",1938.18679455837
"4716","FDY43","OUT046",2650.5411403421
"4717","NCT41","OUT017",2383.63613975187
"4718","NCV17","OUT045",1896.46619719256
"4719","FDM04","OUT027",1691.67909459906
"4720","DRB48","OUT018",569.654998236275
"4721","FDM24","OUT013",2502.74969806035
"4722","FDT37","OUT049",4358.66299390842
"4723","NCO05","OUT010",237.911089523368
"4724","FDL13","OUT046",3538.82593769451
"4725","FDL15","OUT017",2622.56623637265
"4726","FDB11","OUT018",3133.89939851056
"4727","FDL14","OUT019",381.121786983052
"4728","FDY10","OUT019",295.024987816483
"4729","FDJ40","OUT049",1809.69514516228
"4730","NCW18","OUT046",3618.27744026375
"4731","NCY06","OUT013",2295.67488701876
"4732","DRE13","OUT018",1324.53477094602
"4733","FDA26","OUT045",3908.07828387375
"4734","NCE19","OUT010",179.233110983596
"4735","FDE33","OUT035",1445.04562512942
"4736","DRL59","OUT027",1689.05681670386
"4737","FDY07","OUT046",854.69538959242
"4738","FDF57","OUT018",2393.91220555071
"4739","FDM58","OUT035",1826.99085975084
"4740","FDP26","OUT027",2523.56733299002
"4741","FDY32","OUT046",2900.35465981137
"4742","FDD51","OUT010",155.328475323228
"4743","FDU22","OUT018",1767.54330281557
"4744","FDZ49","OUT018",3431.04584878683
"4745","NCI42","OUT017",3345.02987939696
"4746","FDT04","OUT027",1262.27046205546
"4747","NCU41","OUT045",3177.94029844705
"4748","FDS56","OUT045",3605.06251618436
"4749","NCN42","OUT017",2606.64006928907
"4750","FDK34","OUT046",3311.07377225434
"4751","FDB03","OUT017",3821.95885348084
"4752","DRJ25","OUT035",925.066294336092
"4753","FDT25","OUT027",3263.5674012597
"4754","FDN20","OUT013",2485.49905106871
"4755","FDP09","OUT013",3531.798091944
"4756","FDM20","OUT019",496.354727922623
"4757","NCG55","OUT046",1924.46485488813
"4758","NCP14","OUT045",1721.24097817643
"4759","NCH06","OUT046",3220.1850871681
"4760","FDV52","OUT013",1661.36604208456
"4761","NCL07","OUT035",745.685077616742
"4762","DRJ11","OUT027",4471.5535616335
"4763","DRO59","OUT013",1110.95093054398
"4764","FDW15","OUT010",433.46915944597
"4765","NCQ30","OUT035",1906.65668080333
"4766","NCN54","OUT019",216.873645005152
"4767","FDY01","OUT027",2947.90281695061
"4768","FDX39","OUT035",3801.62811500552
"4769","FDH53","OUT027",2368.66385377688
"4770","FDA57","OUT035",776.719837249626
"4771","NCC07","OUT010",257.623605869986
"4772","FDU28","OUT013",3272.05135138059
"4773","FDK36","OUT010",187.644581781374
"4774","FDR36","OUT018",674.003175264328
"4775","NCQ17","OUT035",2539.8329794015
"4776","FDS28","OUT019",147.123902373236
"4777","FDE08","OUT045",2601.62396334519
"4778","FDU22","OUT046",2193.11588284589
"4779","FDG41","OUT045",1515.06773945482
"4780","FDO31","OUT010",189.34525533242
"4781","FDM21","OUT019",507.720043990637
"4782","FDU40","OUT017",2817.05463542398
"4783","FDV36","OUT018",1712.67547977553
"4784","FDT10","OUT027",1962.4515247309
"4785","FDX38","OUT045",745.283396173151
"4786","NCU30","OUT027",4008.51967253756
"4787","NCV06","OUT049",3665.30019109689
"4788","FDT16","OUT035",4092.15954085666
"4789","NCP41","OUT027",2735.45485909268
"4790","FDZ56","OUT017",2981.83424144878
"4791","FDC22","OUT035",3032.9669820831
"4792","FDU10","OUT035",792.980287042893
"4793","FDS46","OUT045",1680.12851638233
"4794","FDO08","OUT049",3273.95394456842
"4795","NCV42","OUT018",1757.98747056829
"4796","FDP33","OUT035",4006.82613923794
"4797","FDJ12","OUT046",3475.31903865855
"4798","FDH04","OUT045",1422.87076105568
"4799","NCU54","OUT013",2944.88449346122
"4800","FDO36","OUT010",442.328093155888
"4801","FDT37","OUT027",6241.08225817711
"4802","FDD14","OUT010",567.561659593955
"4803","FDA16","OUT013",3817.5066608352
"4804","NCS42","OUT019",250.855784691938
"4805","FDP10","OUT019",271.949246670662
"4806","FDQ28","OUT049",2844.70564468073
"4807","FDK57","OUT010",315.991369943848
"4808","FDK02","OUT013",2123.93453987747
"4809","FDW47","OUT018",1894.85888641918
"4810","NCC42","OUT018",1791.62746590176
"4811","FDQ37","OUT018",3337.94338368784
"4812","FDL40","OUT046",1427.98225170723
"4813","DRE13","OUT010",257.61955697294
"4814","FDQ34","OUT027",2878.59089648225
"4815","NCB54","OUT046",2020.13594235946
"4816","FDS48","OUT049",2480.60417203592
"4817","FDO15","OUT045",1040.56639695771
"4818","NCT30","OUT013",780.204578254084
"4819","FDU49","OUT027",2671.65171203833
"4820","FDE21","OUT046",2018.87902128776
"4821","FDS49","OUT019",248.982850498913
"4822","FDT38","OUT027",2363.1595567749
"4823","FDZ01","OUT045",1885.61354731047
"4824","FDC41","OUT035",1225.59787086993
"4825","DRG13","OUT010",459.523071407549
"4826","NCZ42","OUT018",3291.7813128871
"4827","NCM07","OUT045",1460.69767562847
"4828","NCV17","OUT018",1896.5374331415
"4829","DRK39","OUT035",1454.770607603
"4830","FDS37","OUT018",1714.88569156646
"4831","FDV12","OUT019",294.23737226192
"4832","NCG19","OUT018",3502.20538991502
"4833","FDS51","OUT013",700.796058619609
"4834","NCO14","OUT046",657.18027167967
"4835","FDC38","OUT046",2096.45436868487
"4836","FDN15","OUT046",2019.44817773061
"4837","NCH42","OUT013",4050.06500641674
"4838","FDQ22","OUT046",723.582368366323
"4839","FDC05","OUT013",3345.34566484279
"4840","FDZ31","OUT013",3222.47410224733
"4841","DRJ23","OUT049",3212.12694384173
"4842","FDC52","OUT035",2233.84036462157
"4843","DRD12","OUT010",211.504427910918
"4844","FDV55","OUT017",2536.5539714826
"4845","FDD32","OUT046",1291.08224295235
"4846","FDR01","OUT049",3391.11321265198
"4847","FDY08","OUT019",343.052963408239
"4848","FDQ45","OUT045",3408.2777075845
"4849","DRN11","OUT027",3310.44914619991
"4850","NCS05","OUT018",1739.13937355444
"4851","FDY32","OUT035",2905.3781356569
"4852","NCD31","OUT045",3148.49247370628
"4853","NCE06","OUT049",2953.87419866761
"4854","NCP14","OUT046",1640.24634987459
"4855","NCF18","OUT019",453.732808356218
"4856","FDF14","OUT018",2394.22110910625
"4857","FDB22","OUT017",2483.29516409299
"4858","NCH54","OUT049",3275.01766625276
"4859","FDU27","OUT035",879.387752953416
"4860","FDS58","OUT027",4473.47648863051
"4861","NCU29","OUT035",2575.07158180414
"4862","FDJ57","OUT013",3144.06323305038
"4863","FDL56","OUT049",1421.9451068651
"4864","FDH60","OUT035",3028.14982546015
"4865","FDN24","OUT018",861.556259281475
"4866","FDD02","OUT017",2179.17829070257
"4867","FDP15","OUT017",3591.42874278986
"4868","FDB28","OUT027",5141.27119602823
"4869","DRC49","OUT045",2420.58760027538
"4870","NCG30","OUT018",1691.36418833764
"4871","FDJ14","OUT049",1235.15543955695
"4872","FDL52","OUT045",735.546142134001
"4873","NCG19","OUT027",5883.12927508699
"4874","NCN41","OUT035",2129.48303960287
"4875","FDW22","OUT013",3587.83068686085
"4876","FDI02","OUT013",1852.76868109288
"4877","FDV51","OUT045",2818.91512130956
"4878","FDV48","OUT046",1279.95440325464
"4879","NCL17","OUT019",293.933974410196
"4880","FDP46","OUT045",1562.29565000252
"4881","FDU10","OUT045",673.760557048719
"4882","FDT37","OUT010",677.014031855568
"4883","FDI27","OUT035",740.406479858782
"4884","FDN51","OUT046",3759.79860489606
"4885","FDW07","OUT035",1158.20553908791
"4886","FDN45","OUT049",3187.97002665607
"4887","DRN37","OUT027",3812.26931822885
"4888","DRF48","OUT049",2681.0996827229
"4889","FDP38","OUT019",186.214759681043
"4890","NCX18","OUT027",5295.22752762649
"4891","FDK45","OUT018",1775.67769927735
"4892","FDZ37","OUT049",1289.56023747571
"4893","FDS50","OUT018",3707.16809848873
"4894","NCR54","OUT018",3001.39186961449
"4895","NCS17","OUT035",1696.09769342635
"4896","FDV31","OUT046",2310.32087997442
"4897","DRE27","OUT017",1589.70354039087
"4898","FDN60","OUT013",2488.76158837473
"4899","FDK26","OUT013",3244.59228030341
"4900","FDX37","OUT018",1391.38716674883
"4901","FDW31","OUT046",2714.95562677206
"4902","FDX26","OUT018",2892.16425674412
"4903","DRL49","OUT019",314.858802902986
"4904","FDU49","OUT017",1703.58124780633
"4905","FDY58","OUT046",3402.4415073967
"4906","FDN03","OUT045",3977.7318772848
"4907","NCV06","OUT010",392.814549474372
"4908","FDH53","OUT045",1481.0208227969
"4909","FDG31","OUT018",909.307070392137
"4910","NCC06","OUT045",2335.75505149081
"4911","FDS13","OUT049",3659.3753814879
"4912","FDP16","OUT035",4076.60191168132
"4913","FDA35","OUT013",2503.97274404015
"4914","DRP47","OUT018",3532.00139160819
"4915","FDY28","OUT010",571.78067413318
"4916","FDY20","OUT035",1395.18973889402
"4917","NCH30","OUT017",1983.93569206317
"4918","NCR29","OUT019",182.38097909908
"4919","NCP05","OUT013",2644.9034354843
"4920","NCF30","OUT019",327.397207685027
"4921","FDA08","OUT035",2305.51208674073
"4922","FDN51","OUT027",5981.20808460736
"4923","FDH12","OUT046",1583.9002839713
"4924","FDY39","OUT017",3203.49934112518
"4925","NCO53","OUT045",2738.42694222516
"4926","FDB40","OUT046",2542.27158947946
"4927","FDH02","OUT049",1108.07870581994
"4928","FDY11","OUT027",2003.78041572922
"4929","FDQ09","OUT019",330.13785002659
"4930","FDP16","OUT013",4328.82177439278
"4931","NCF55","OUT018",539.325116303429
"4932","FDY09","OUT027",4944.01927091789
"4933","FDY39","OUT045",3161.66934400796
"4934","NCU53","OUT049",2342.10024698735
"4935","NCT41","OUT049",2685.08481956349
"4936","FDJ45","OUT046",869.013212841942
"4937","FDR28","OUT013",2414.16353206593
"4938","FDN08","OUT013",1882.861345727
"4939","FDJ07","OUT049",2064.34421790082
"4940","FDZ09","OUT027",4092.96101169074
"4941","FDQ14","OUT017",2486.69395482601
"4942","FDY12","OUT027",1669.19242521446
"4943","FDK57","OUT046",1984.16513656216
"4944","FDD20","OUT049",2228.43681389095
"4945","FDS36","OUT018",1694.77384009385
"4946","FDI40","OUT049",1694.14807108706
"4947","FDJ40","OUT045",1752.09886921172
"4948","FDE08","OUT013",2525.61329001396
"4949","DRK01","OUT013",1502.94177390167
"4950","FDC58","OUT049",739.949200291544
"4951","FDE50","OUT046",3815.46178383198
"4952","FDX48","OUT035",2322.40600736562
"4953","DRM35","OUT018",2580.68623864945
"4954","FDG41","OUT013",1767.03987517662
"4955","FDB52","OUT046",3525.78378074054
"4956","FDV19","OUT045",2621.59253739029
"4957","DRG48","OUT017",2327.31809156015
"4958","FDI26","OUT013",3137.77259947145
"4959","FDU11","OUT019",355.895213447193
"4960","FDF59","OUT019",302.336388451786
"4961","FDR07","OUT049",1637.14968031018
