"","testing_bsm.Item_Identifier","testing_bsm.Outlet_Identifier","predict_lm"
"4217","FDH14","OUT035",2355.50435734252
"4218","FDL40","OUT017",1660.65124608237
"4219","FDD20","OUT035",2092.62602544402
"4220","NCV53","OUT035",3852.29894423427
"4221","FDD16","OUT045",1284.06682013724
"4222","FDP24","OUT035",1995.77122745749
"4223","FDQ25","OUT045",2887.06337752735
"4224","FDM38","OUT035",977.159020100274
"4225","NCT18","OUT010",890.275412721109
"4226","FDM34","OUT049",2196.24999148426
"4227","DRH37","OUT010",762.220209147138
"4228","NCE07","OUT013",2253.48820434889
"4229","FDG12","OUT013",1976.71151332705
"4230","FDB59","OUT010",1282.31548219187
"4231","FDS10","OUT018",2573.16707651357
"4232","FDN21","OUT010",668.712063769934
"4233","FDM02","OUT045",1541.07962441721
"4234","FDO44","OUT049",1891.48442674263
"4235","NCN17","OUT017",1715.78277590873
"4236","FDH16","OUT018",1182.97428192067
"4237","FDL44","OUT046",2654.39187098328
"4238","FDY47","OUT017",2183.53463436924
"4239","DRI39","OUT046",911.563013541709
"4240","NCX54","OUT018",1337.14476201205
"4241","FDE59","OUT046",818.351721437514
"4242","FDO46","OUT045",3097.53208870914
"4243","DRE13","OUT046",1464.99303596425
"4244","FDW14","OUT013",1449.59550264316
"4245","FDF35","OUT046",1866.76842419723
"4246","FDO50","OUT019",-400.44449054931
"4247","DRF49","OUT017",1917.17368412315
"4248","FDT60","OUT049",2100.52009460157
"4249","FDP38","OUT045",952.591409198326
"4250","FDA31","OUT027",4229.96999448159
"4251","FDY52","OUT010",-825.835388093515
"4252","FDD03","OUT027",5128.39771289682
"4253","FDN52","OUT018",1025.59742589171
"4254","FDU20","OUT010",73.7946295484468
"4255","FDD22","OUT035",1813.87316604798
"4256","NCB55","OUT019",-1128.23445025626
"4257","FDN27","OUT045",1989.33930292788
"4258","FDD16","OUT013",1240.95098046898
"4259","FDW48","OUT046",1381.4620845606
"4260","DRN35","OUT045",669.041363881108
"4261","FDX25","OUT049",2966.65079632258
"4262","DRD49","OUT049",3712.0850581691
"4263","FDE21","OUT019",16.3834886752429
"4264","FDN44","OUT035",2647.62443522529
"4265","DRC01","OUT049",878.937516045171
"4266","NCK30","OUT046",3941.65751890766
"4267","FDU39","OUT013",1001.05762782373
"4268","FDB49","OUT013",1646.4700817376
"4269","FDS12","OUT045",2058.53358421711
"4270","FDR57","OUT018",2255.17334140473
"4271","FDX22","OUT027",4832.20050681834
"4272","FDC60","OUT013",1457.30817643799
"4273","NCE42","OUT049",3706.3066031641
"4274","NCK42","OUT049",3449.91236073624
"4275","DRE01","OUT017",3838.46890353014
"4276","FDE57","OUT018",2027.36118227134
"4277","DRK59","OUT019",1825.72292987466
"4278","FDB10","OUT027",5214.57392828825
"4279","FDQ25","OUT046",2871.02874874707
"4280","FDY26","OUT017",3437.0128202204
"4281","FDG28","OUT049",3893.63037950976
"4282","FDM14","OUT049",1904.4344027474
"4283","NCH29","OUT049",1647.87199969613
"4284","FDD48","OUT049",1962.41188547873
"4285","FDC17","OUT045",3390.6607607579
"4286","DRH49","OUT027",2796.7957889415
"4287","FDN44","OUT018",2333.42410028785
"4288","FDC29","OUT045",1886.03572796978
"4289","DRK01","OUT019",-407.043580527691
"4290","FDD48","OUT017",1978.4002398962
"4291","FDB59","OUT013",3167.33701306542
"4292","FDY45","OUT010",2117.46519680986
"4293","FDX60","OUT035",1343.16624895959
"4294","FDT09","OUT010",245.934893938682
"4295","DRB24","OUT018",2177.00900099446
"4296","FDL13","OUT035",3762.8282707785
"4297","FDN16","OUT035",1681.68802370625
"4298","FDK57","OUT013",1946.99085500586
"4299","FDO22","OUT027",2834.6758174962
"4300","FDC57","OUT010",1236.27478621889
"4301","FDZ13","OUT027",2307.89247224513
"4302","FDW27","OUT013",2416.45923307844
"4303","FDX10","OUT049",698.605716159855
"4304","FDY08","OUT018",1921.60346778562
"4305","FDA49","OUT017",1548.30228770857
"4306","FDC32","OUT018",1256.1681398076
"4307","FDO04","OUT035",944.428989245557
"4308","NCZ54","OUT013",2469.50035175251
"4309","FDY40","OUT045",868.323657904092
"4310","FDW36","OUT045",1817.73870986037
"4311","FDE11","OUT017",3083.38885041642
"4312","DRE37","OUT045",3053.89538756482
"4313","NCK19","OUT017",3096.97293735648
"4314","FDT19","OUT035",2814.52826825329
"4315","FDE56","OUT045",1041.3616307673
"4316","FDZ57","OUT010",178.073991000348
"4317","FDB35","OUT035",1727.28538219745
"4318","FDF09","OUT010",-1187.94300081429
"4319","FDO34","OUT046",2748.65058005206
"4320","FDA55","OUT046",3632.62518092363
"4321","NCM18","OUT035",975.010437257859
"4322","FDJ20","OUT019",57.1966529195706
"4323","DRQ35","OUT019",150.004907951748
"4324","FDG02","OUT013",3114.76152132942
"4325","NCU29","OUT018",2018.80920400657
"4326","FDL27","OUT027",2573.10249529278
"4327","NCA54","OUT035",2845.27867736346
"4328","FDJ32","OUT035",1128.39096497514
"4329","FDB21","OUT019",1849.19203438947
"4330","FDR46","OUT035",2344.68128020575
"4331","FDZ32","OUT046",1782.84170014602
"4332","DRF36","OUT017",3072.38850221984
"4333","NCU54","OUT017",3317.47830706518
"4334","NCI31","OUT017",604.576139650089
"4335","DRA59","OUT035",2914.32992275401
"4336","NCC55","OUT045",669.262400131495
"4337","FDE44","OUT018",506.220902950842
"4338","NCN26","OUT018",1523.59530439945
"4339","FDC11","OUT049",1607.71893455896
"4340","FDV24","OUT035",2458.48545257985
"4341","FDR40","OUT019",-562.919176558407
"4342","NCQ17","OUT049",2507.50501542673
"4343","FDC46","OUT045",3004.62921182589
"4344","NCM18","OUT046",982.248022275607
"4345","FDK16","OUT046",1532.66204319987
"4346","FDI28","OUT017",1405.45820676444
"4347","FDS11","OUT018",3303.84141783327
"4348","DRD13","OUT046",1095.5288665264
"4349","FDL36","OUT035",1514.04124432088
"4350","FDI27","OUT013",799.75379513039
"4351","FDJ53","OUT019",-34.5232119678624
"4352","FDS44","OUT045",3886.87922388505
"4353","FDE28","OUT046",3592.64155358008
"4354","FDQ33","OUT018",2126.00620479377
"4355","FDB37","OUT017",3918.2899872588
"4356","FDQ31","OUT045",1496.9516749636
"4357","NCQ05","OUT046",2417.51561299479
"4358","FDE10","OUT013",2083.60086843141
"4359","FDF38","OUT017",855.347288734354
"4360","FDE50","OUT019",1178.39214824826
"4361","DRG37","OUT010",573.070125092382
"4362","NCH06","OUT049",3905.1376766824
"4363","FDY14","OUT045",4253.73637557313
"4364","FDO27","OUT017",1522.80199246898
"4365","FDQ19","OUT049",3950.31909136914
"4366","FDZ26","OUT019",1741.9302750184
"4367","FDN51","OUT013",4149.89289079742
"4368","FDK20","OUT035",2038.98221311065
"4369","FDD40","OUT018",2799.82024203472
"4370","DRI25","OUT018",667.159215026761
"4371","FDH56","OUT017",1988.04567778482
"4372","FDI36","OUT027",4630.43313141817
"4373","DRH11","OUT018",662.192726588831
"4374","NCV18","OUT017",1345.88479411429
"4375","DRI01","OUT049",2813.01310360502
"4376","DRE48","OUT049",3231.33621406859
"4377","FDS51","OUT035",1083.99079625165
"4378","FDM38","OUT017",976.45425894385
"4379","FDB60","OUT027",4599.03354707153
"4380","FDY58","OUT035",3704.50025324701
"4381","FDY22","OUT045",2327.41403832833
"4382","FDF11","OUT027",5397.26176607869
"4383","FDZ51","OUT035",1640.43044564895
"4384","FDQ45","OUT017",3033.8519639479
"4385","FDF17","OUT035",3154.34785968801
"4386","NCF31","OUT027",3842.54915296836
"4387","FDA37","OUT013",2071.68190317839
"4388","FDO51","OUT046",761.199891754888
"4389","FDF34","OUT013",3188.31547247048
"4390","FDD57","OUT018",1334.18714260325
"4391","FDO37","OUT046",3721.39826582176
"4392","FDR49","OUT049",905.486069872019
"4393","FDS39","OUT049",2370.51145736278
"4394","FDI48","OUT027",2388.60928591861
"4395","DRM35","OUT049",2916.13186857367
"4396","FDV57","OUT035",2949.32352258911
"4397","FDZ55","OUT013",2636.50619569354
"4398","FDI28","OUT035",1326.59344632429
"4399","FDS21","OUT045",1142.09429053828
"4400","FDT34","OUT013",1727.15742411962
"4401","DRI25","OUT035",970.508436770469
"4402","FDT47","OUT010",-314.335948615765
"4403","DRH39","OUT045",1292.11048517379
"4404","NCD54","OUT045",2317.96110514974
"4405","FDU16","OUT027",2836.04512006588
"4406","NCW29","OUT045",2121.55937752235
"4407","FDV25","OUT027",5051.06597711723
"4408","FDM56","OUT035",1852.67655764791
"4409","FDZ04","OUT027",2540.10815723627
"4410","FDG59","OUT019",-1077.15414858692
"4411","FDI56","OUT045",1535.07847702413
"4412","FDS33","OUT035",1461.39376836305
"4413","FDC23","OUT049",3055.5638600722
"4414","FDT11","OUT049",3070.26218590073
"4415","FDG17","OUT045",3912.16449707746
"4416","FDZ44","OUT045",2000.33692178238
"4417","FDJ52","OUT013",2566.01910676741
"4418","DRI23","OUT046",2529.82948318996
"4419","DRE15","OUT010",-620.018247970987
"4420","NCF07","OUT013",1590.17155606947
"4421","NCR29","OUT049",973.281309429469
"4422","FDE44","OUT019",-1192.32963708728
"4423","FDT23","OUT035",1378.03091482397
"4424","NCG06","OUT017",4094.58639664686
"4425","NCU41","OUT010",1127.37038784269
"4426","FDH46","OUT017",1779.1109661773
"4427","FDV31","OUT013",2830.88534249203
"4428","NCT41","OUT027",3895.87730067999
"4429","FDE22","OUT027",4071.93968111444
"4430","FDC26","OUT045",1870.42857106747
"4431","DRF51","OUT017",640.138897358071
"4432","NCY53","OUT019",-113.957770343783
"4433","FDY21","OUT017",3161.62856779444
"4434","FDL27","OUT013",1109.35436234013
"4435","FDZ34","OUT049",3301.37792604369
"4436","NCF43","OUT010",313.889026003189
"4437","FDC21","OUT035",1851.9828254985
"4438","FDL26","OUT013",2539.50463362648
"4439","FDT25","OUT010",112.276825190686
"4440","NCR30","OUT046",1174.73407673879
"4441","DRL23","OUT019",-127.163270728134
"4442","NCR05","OUT049",3173.67629454928
"4443","NCE19","OUT018",524.083767969046
"4444","FDY07","OUT035",831.479667930463
"4445","FDB10","OUT017",3787.51251315304
"4446","FDP57","OUT013",1715.36113554526
"4447","FDU48","OUT019",232.929691820383
"4448","FDH48","OUT035",1470.04330133526
"4449","FDO33","OUT035",1906.55147877133
"4450","NCU29","OUT045",2444.6025603108
"4451","FDW35","OUT046",806.874823131842
"4452","FDH05","OUT010",1674.28666776866
"4453","FDP26","OUT049",1734.4296643953
"4454","DRG27","OUT035",723.337975472095
"4455","FDQ33","OUT046",2442.98176156588
"4456","FDH20","OUT010",-265.648884802999
"4457","FDV14","OUT046",1489.2018339121
"4458","DRD01","OUT046",926.079805449863
"4459","NCI17","OUT049",1596.54569742729
"4460","FDF39","OUT010",2263.65710275665
"4461","FDX37","OUT046",1709.05664869963
"4462","NCX17","OUT035",3699.78735370162
"4463","FDN03","OUT013",4003.8849238691
"4464","NCS41","OUT010",956.223943802823
"4465","FDH34","OUT045",3015.40079466882
"4466","NCX53","OUT018",1994.14945274313
"4467","FDY31","OUT046",2439.02791178628
"4468","FDD20","OUT017",2183.9526453071
"4469","FDE51","OUT045",825.210186964251
"4470","FDV27","OUT046",1462.5662587867
"4471","FDF16","OUT035",2377.61674580476
"4472","FDZ02","OUT049",1629.88915736646
"4473","NCK05","OUT045",1089.39916126643
"4474","FDM12","OUT027",4522.22568774792
"4475","NCA05","OUT018",2104.52976406796
"4476","FDX33","OUT045",2570.97220303271
"4477","FDM25","OUT049",2887.12290443452
"4478","FDE41","OUT018",1081.24761876314
"4479","FDW14","OUT045",1500.72208739027
"4480","NCD30","OUT046",1532.12218970109
"4481","FDB23","OUT010",1875.64978137816
"4482","FDF45","OUT046",1096.47148887714
"4483","FDW20","OUT017",2157.72920632517
"4484","FDF47","OUT045",3757.699403576
"4485","NCR05","OUT019",1247.43463031202
"4486","DRB01","OUT046",2977.68902680348
"4487","FDE36","OUT013",2660.67821736511
"4488","FDU56","OUT049",3039.55996064157
"4489","FDB23","OUT049",3826.64073098203
"4490","FDN48","OUT049",1569.02718510416
"4491","FDS43","OUT013",3036.96490970397
"4492","NCN05","OUT013",2920.99155613188
"4493","NCL53","OUT049",2850.58497106584
"4494","FDL56","OUT046",1432.87525491663
"4495","FDH17","OUT018",1274.81138803378
"4496","FDP37","OUT046",2042.24385104839
"4497","FDG09","OUT019",1147.45972545881
"4498","FDA55","OUT045",3625.29607232247
"4499","FDX31","OUT049",3840.29479610394
"4500","FDJ41","OUT045",4179.49589416528
"4501","DRC24","OUT045",2547.82225221778
"4502","FDQ21","OUT035",2064.49961266742
"4503","NCT54","OUT045",1463.74936625922
"4504","FDH08","OUT049",3771.69759017879
"4505","FDY38","OUT018",3361.33317990253
"4506","DRM11","OUT010",2234.62484978136
"4507","FDG32","OUT049",3529.96570094322
"4508","NCH18","OUT046",3842.80239565542
"4509","FDI20","OUT035",3453.97526006395
"4510","FDA33","OUT018",2098.29137798586
"4511","FDN45","OUT013",3507.62545190366
"4512","FDT45","OUT010",-942.546043419068
"4513","FDR32","OUT035",3696.41538705555
"4514","FDA48","OUT017",3576.38827494228
"4515","FDN23","OUT017",2427.10821836185
"4516","NCR18","OUT035",744.700999803522
"4517","FDD45","OUT046",1551.84347133176
"4518","FDI22","OUT018",2985.30794398978
"4519","FDT09","OUT013",2138.44182872701
"4520","DRC24","OUT027",3947.93127306579
"4521","FDT39","OUT046",2452.02986675705
"4522","FDX28","OUT045",1572.70828793286
"4523","FDA50","OUT018",1230.40978691133
"4524","FDT33","OUT027",4193.63378443706
"4525","FDQ60","OUT049",1992.47971839117
"4526","NCM19","OUT018",1489.90802897267
"4527","FDF40","OUT046",3970.93302291106
"4528","NCI30","OUT035",3856.17285274951
"4529","FDK34","OUT049",3856.74709058139
"4530","FDA38","OUT027",5283.08582783067
"4531","FDT02","OUT045",709.338844448956
"4532","FDC11","OUT017",1589.50729208013
"4533","FDD08","OUT046",765.623839944478
"4534","NCS29","OUT046",4139.81170862391
"4535","DRI03","OUT010",950.582634502674
"4536","FDK48","OUT035",1299.09978183936
"4537","FDM52","OUT049",2446.65195420557
"4538","FDP49","OUT035",1036.49043538765
"4539","DRA24","OUT046",2646.99027439153
"4540","NCJ43","OUT049",2761.00597927723
"4541","FDE11","OUT045",3086.84043988621
"4542","FDP01","OUT049",2563.46270927724
"4543","FDQ59","OUT018",1129.26609759684
"4544","FDA43","OUT019",1214.46366748244
"4545","FDL14","OUT017",2632.90798767434
"4546","FDV50","OUT010",108.072343580572
"4547","FDT01","OUT027",4789.25825464737
"4548","NCC42","OUT035",2271.38954407133
"4549","FDO28","OUT046",1900.08526879397
"4550","FDD32","OUT019",-528.353225678236
"4551","FDV45","OUT035",3030.55837054599
"4552","NCW17","OUT019",142.830914103148
"4553","NCJ17","OUT027",2784.21816316678
"4554","NCF18","OUT049",2997.80757210184
"4555","FDP01","OUT045",2573.29692690029
"4556","FDH24","OUT045",2648.68117019725
"4557","FDI38","OUT027",4880.0759740897
"4558","FDX03","OUT035",820.569418249847
"4559","FDY28","OUT046",3317.05147534582
"4560","FDN34","OUT018",2457.02140587048
"4561","FDJ02","OUT045",2546.83119259944
"4562","FDW40","OUT019",262.61771886857
"4563","FDX03","OUT017",837.097409158068
"4564","FDE17","OUT027",3884.28424396486
"4565","FDT58","OUT046",2689.37315910423
"4566","FDI38","OUT013",3386.77403537699
"4567","FDW22","OUT035",3623.23860897267
"4568","FDS15","OUT027",3238.08166788536
"4569","NCX06","OUT013",2851.61157918003
"4570","DRK47","OUT035",3704.16499235088
"4571","FDC23","OUT027",4507.79716877548
"4572","FDM56","OUT010",-171.519969330966
"4573","FDP21","OUT046",3082.85373628167
"4574","FDP58","OUT046",3453.75748746369
"4575","FDA27","OUT019",2146.59792692366
"4576","FDK41","OUT019",-623.933879852617
"4577","NCH42","OUT046",3620.22456080187
"4578","FDG29","OUT045",752.31060217559
"4579","FDW15","OUT018",2129.05380714008
"4580","FDD28","OUT018",674.125900043116
"4581","FDQ37","OUT049",3160.7617637788
"4582","FDC23","OUT035",3084.425836864
"4583","FDV13","OUT035",1582.15092128625
"4584","FDK33","OUT046",3431.44727316817
"4585","FDO33","OUT013",1814.87547454157
"4586","FDN21","OUT017",2672.94468129017
"4587","NCW06","OUT027",4470.4243108126
"4588","FDI38","OUT035",3430.28240437557
"4589","FDC21","OUT027",3267.66108176474
"4590","NCS05","OUT046",2150.87886808016
"4591","NCN53","OUT049",691.62057046633
"4592","FDV40","OUT010",-643.931855944676
"4593","FDG60","OUT017",3804.85716804633
"4594","NCY30","OUT027",4337.79174526185
"4595","FDM40","OUT045",2247.96061153069
"4596","NCO30","OUT046",2860.51258651947
"4597","FDK10","OUT046",2937.05570323589
"4598","FDM36","OUT045",2868.4951633779
"4599","FDN10","OUT013",1914.33286383639
"4600","FDM46","OUT018",1176.67178721773
"4601","FDX50","OUT049",1843.0859625326
"4602","FDP33","OUT045",4064.85479522036
"4603","FDO12","OUT045",3211.83814099512
"4604","FDC28","OUT013",1754.38248615662
"4605","FDO31","OUT045",1432.080078483
"4606","FDX45","OUT035",2506.96108936478
"4607","FDV21","OUT049",2018.25459932395
"4608","FDH04","OUT049",1547.90232308941
"4609","NCG54","OUT013",2611.22145335405
"4610","FDO13","OUT046",2658.48834990441
"4611","FDA09","OUT027",4290.04463200732
"4612","FDC38","OUT017",2246.09344187698
"4613","NCO42","OUT046",2282.13164375354
"4614","FDL45","OUT049",2081.88310383977
"4615","NCK31","OUT013",859.655128056991
"4616","FDM39","OUT017",2896.86773976308
"4617","FDC22","OUT010",1048.75391899337
"4618","FDF46","OUT046",1873.9298546288
"4619","FDQ37","OUT045",3158.14841957499
"4620","FDH41","OUT010",1396.32617272143
"4621","FDQ04","OUT046",670.352616301078
"4622","NCQ02","OUT027",4405.52594252085
"4623","FDJ57","OUT027",4816.83708221405
"4624","NCE07","OUT049",2274.36057699198
"4625","FDE56","OUT013",967.066732723988
"4626","FDI20","OUT049",3439.08203922585
"4627","FDK36","OUT018",561.639696285597
"4628","FDP08","OUT027",4527.46043064915
"4629","FDF44","OUT017",2227.99466798565
"4630","NCU53","OUT017",2735.75141032384
"4631","FDF47","OUT035",3753.5122899641
"4632","FDS55","OUT010",473.107598719373
"4633","FDZ52","OUT010",-224.177466256663
"4634","FDL04","OUT018",1350.98852460338
"4635","NCM26","OUT035",2478.90726182041
"4636","FDX43","OUT049",2770.67557241271
"4637","FDP52","OUT049",3632.79670178473
"4638","DRK49","OUT045",761.490366348792
"4639","FDE38","OUT013",2703.82425488383
"4640","DRF13","OUT035",2380.27893643936
"4641","FDK41","OUT010",-618.325905022425
"4642","FDJ04","OUT027",3336.21548920913
"4643","FDZ44","OUT018",1673.71010110568
"4644","FDS11","OUT013",3607.30151506079
"4645","FDA55","OUT049",3661.77944314884
"4646","NCW53","OUT046",3094.61280878464
"4647","FDB49","OUT027",3107.02251541406
"4648","FDD23","OUT017",3254.01938930299
"4649","NCV42","OUT045",1775.86555781178
"4650","NCZ29","OUT018",1723.28069875709
"4651","FDQ26","OUT013",952.147213284117
"4652","FDV08","OUT017",806.432052665496
"4653","FDC53","OUT049",1687.89670305785
"4654","FDV58","OUT010",1180.63267353913
"4655","NCP02","OUT019",-988.329562157355
"4656","DRI37","OUT045",989.051411361161
"4657","FDQ12","OUT049",3741.92736977849
"4658","FDE33","OUT046",1324.96337295993
"4659","FDX27","OUT045",1549.20350400362
"4660","FDM22","OUT017",981.465121966283
"4661","NCH30","OUT019",-152.194360360437
"4662","FDC04","OUT017",3879.05000818705
"4663","FDO38","OUT046",1380.8011049138
"4664","FDV52","OUT027",3292.1353357538
"4665","FDB32","OUT013",1595.88173289331
"4666","FDV43","OUT018",526.380426499767
"4667","FDI24","OUT018",2563.83425192868
"4668","FDR40","OUT017",1395.77826112902
"4669","FDW02","OUT049",2071.75244132133
"4670","FDE44","OUT049",840.015463407657
"4671","FDL38","OUT046",1570.88001040885
"4672","NCT54","OUT010",-387.484763114953
"4673","DRJ39","OUT010",1605.53889235373
"4674","FDW55","OUT049",4056.30543861291
"4675","DRF13","OUT019",425.707063671293
"4676","NCW17","OUT049",2137.72835575901
"4677","FDP13","OUT035",753.047016479092
"4678","FDS08","OUT018",2529.43788605776
"4679","NCP17","OUT035",1059.18247587103
"4680","NCO53","OUT035",2836.35509881607
"4681","FDH19","OUT045",2885.92627710179
"4682","FDJ04","OUT017",1942.7619916916
"4683","FDG10","OUT049",1060.17395833302
"4684","FDA40","OUT010",-543.917317782416
"4685","FDI53","OUT045",2588.63446675654
"4686","FDU09","OUT010",-990.37299569914
"4687","FDK60","OUT045",1686.56662733413
"4688","FDR43","OUT017",624.192005222388
"4689","FDW22","OUT017",3571.80424601002
"4690","DRP47","OUT010",1972.41168584546
"4691","DRG48","OUT010",435.853874998529
"4692","FDA14","OUT035",2378.54382810919
"4693","FDU49","OUT013",1509.57559009395
"4694","FDK28","OUT045",4079.76439830967
"4695","FDT19","OUT046",2767.33701594778
"4696","NCQ42","OUT045",2044.41385862356
"4697","FDD03","OUT045",3777.4546693001
"4698","NCM53","OUT013",1719.83251857133
"4699","NCX53","OUT045",2342.18401033866
"4700","FDV14","OUT027",2882.09368959947
"4701","NCZ54","OUT017",2539.07096137562
"4702","FDB39","OUT013",931.722884469848
"4703","DRC24","OUT046",2485.13647783684
"4704","FDY36","OUT013",1278.4166528271
"4705","FDN01","OUT035",2883.5891384151
"4706","DRH25","OUT046",925.462016548068
"4707","FDV08","OUT046",792.512783544489
"4708","NCP53","OUT049",3827.63812617815
"4709","FDU52","OUT010",594.855247442087
"4710","NCI42","OUT045",3298.38256820271
"4711","FDZ14","OUT035",1989.64746487425
"4712","FDF11","OUT046",4027.66854617713
"4713","FDQ13","OUT018",1205.26526732011
"4714","FDO32","OUT010",-1176.98299174068
"4715","DRJ37","OUT018",2144.54088589327
"4716","FDY43","OUT046",2714.95613615976
"4717","NCT41","OUT017",2505.95769450467
"4718","NCV17","OUT045",2192.23216172576
"4719","FDM04","OUT027",2352.06945447861
"4720","DRB48","OUT018",383.056477966133
"4721","FDM24","OUT013",2453.36400173744
"4722","FDT37","OUT049",4154.14406738562
"4723","NCO05","OUT010",-334.735680682136
"4724","FDL13","OUT046",3770.06935313525
"4725","FDL15","OUT017",2511.18608029552
"4726","FDB11","OUT018",3417.65860839882
"4727","FDL14","OUT019",679.103397388015
"4728","FDY10","OUT019",-35.251244040699
"4729","FDJ40","OUT049",1828.17947545444
"4730","NCW18","OUT046",3707.32494072051
"4731","NCY06","OUT013",1997.36749020917
"4732","DRE13","OUT018",1118.65524671387
"4733","FDA26","OUT045",3477.42163742898
"4734","NCE19","OUT010",-1119.0137830817
"4735","FDE33","OUT035",1409.45905132184
"4736","DRL59","OUT027",2409.33684339838
"4737","FDY07","OUT046",819.488578096111
"4738","FDF57","OUT018",2473.8318134099
"4739","FDM58","OUT035",1829.34453274082
"4740","FDP26","OUT027",3130.22627880314
"4741","FDY32","OUT046",2644.83828439822
"4742","FDD51","OUT010",-1088.45331403425
"4743","FDU22","OUT018",1624.52016631887
"4744","FDZ49","OUT018",3238.60991013191
"4745","NCI42","OUT017",3352.45039618134
"4746","FDT04","OUT027",2075.94066897585
"4747","NCU41","OUT045",3088.54114819712
"4748","FDS56","OUT045",4297.23206507823
"4749","NCN42","OUT017",2409.76727124448
"4750","FDK34","OUT046",3824.463059628
"4751","FDB03","OUT017",3776.79553995724
"4752","DRJ25","OUT035",803.76688091121
"4753","FDT25","OUT027",3532.48186839652
"4754","FDN20","OUT013",2741.00548485597
"4755","FDP09","OUT013",3410.5278819729
"4756","FDM20","OUT019",2003.96624507504
"4757","NCG55","OUT046",1810.34337612646
"4758","NCP14","OUT045",1670.7922383595
"4759","NCH06","OUT046",3827.80349425614
"4760","FDV52","OUT013",1818.74782188432
"4761","NCL07","OUT035",728.840717430261
"4762","DRJ11","OUT027",4505.4140993932
"4763","DRO59","OUT013",1242.47313921064
"4764","FDW15","OUT010",478.779826904066
"4765","NCQ30","OUT035",1948.87794065131
"4766","NCN54","OUT019",-697.247256459872
"4767","FDY01","OUT027",3334.0956388435
"4768","FDX39","OUT035",3443.58636679721
"4769","FDH53","OUT027",2828.46477558496
"4770","FDA57","OUT035",792.077839797273
"4771","NCC07","OUT010",-237.29869922637
"4772","FDU28","OUT013",2933.77626887494
"4773","FDK36","OUT010",-986.087823938015
"4774","FDR36","OUT018",444.213411285093
"4775","NCQ17","OUT035",2447.85952689467
"4776","FDS28","OUT019",-1039.37834943691
"4777","FDE08","OUT045",2467.05819675931
"4778","FDU22","OUT046",1946.16628429454
"4779","FDG41","OUT045",1819.66121141736
"4780","FDO31","OUT010",-582.031873734648
"4781","FDM21","OUT019",2150.06093147054
"4782","FDU40","OUT017",3133.20045370345
"4783","FDV36","OUT018",1789.92063871517
"4784","FDT10","OUT027",2476.86881661941
"4785","FDX38","OUT045",898.256806023233
"4786","NCU30","OUT027",4034.98294671916
"4787","NCV06","OUT049",3053.44479066081
"4788","FDT16","OUT035",4151.87110861335
"4789","NCP41","OUT027",3224.6026725723
"4790","FDZ56","OUT017",2838.80802417394
"4791","FDC22","OUT035",3060.54656861065
"4792","FDU10","OUT035",735.56704912311
"4793","FDS46","OUT045",1999.64185910375
"4794","FDO08","OUT049",2750.43841736974
"4795","NCV42","OUT018",1433.70040801196
"4796","FDP33","OUT035",4058.77332357639
"4797","FDJ12","OUT046",3343.71211067549
"4798","FDH04","OUT045",1543.75981096532
"4799","NCU54","OUT013",3246.74846527504
"4800","FDO36","OUT010",946.25175499308
"4801","FDT37","OUT027",5594.01583973563
"4802","FDD14","OUT010",956.614728612559
"4803","FDA16","OUT013",3478.16850829846
"4804","NCS42","OUT019",-488.81029080938
"4805","FDP10","OUT019",-288.087522250664
"4806","FDQ28","OUT049",2476.36902517887
"4807","FDK57","OUT010",63.543805424106
"4808","FDK02","OUT013",1923.7373764987
"4809","FDW47","OUT018",1701.48267825017
"4810","NCC42","OUT018",1924.47109362855
"4811","FDQ37","OUT018",2811.56271453815
"4812","FDL40","OUT046",1572.83045832402
"4813","DRE13","OUT010",-433.299526916142
"4814","FDQ34","OUT027",3110.22838616247
"4815","NCB54","OUT046",2061.24615539434
"4816","FDS48","OUT049",2472.00374170362
"4817","FDO15","OUT045",1319.11050618959
"4818","NCT30","OUT013",688.453238695149
"4819","FDU49","OUT027",2951.61158137181
"4820","FDE21","OUT046",1941.96761083654
"4821","FDS49","OUT019",-587.160294048886
"4822","FDT38","OUT027",2864.81868078063
"4823","FDZ01","OUT045",1798.96921187367
"4824","FDC41","OUT035",1226.68424073692
"4825","DRG13","OUT010",672.870614744536
"4826","NCZ42","OUT018",3422.52130481574
"4827","NCM07","OUT045",1413.79651248677
"4828","NCV17","OUT018",1815.25364501704
"4829","DRK39","OUT035",1377.75472555077
"4830","FDS37","OUT018",1637.505625515
"4831","FDV12","OUT019",-311.637060472287
"4832","NCG19","OUT018",3313.41809314698
"4833","FDS51","OUT013",1063.81342842564
"4834","NCO14","OUT046",711.313780049569
"4835","FDC38","OUT046",2188.84696152131
"4836","FDN15","OUT046",2273.74168126018
"4837","NCH42","OUT013",3555.4884490698
"4838","FDQ22","OUT046",711.912268669674
"4839","FDC05","OUT013",3043.19791898612
"4840","FDZ31","OUT013",3047.35688546534
"4841","DRJ23","OUT049",3111.19752828401
"4842","FDC52","OUT035",2448.51116869593
"4843","DRD12","OUT010",-512.588148103716
"4844","FDV55","OUT017",2423.57538697418
"4845","FDD32","OUT046",1409.7595047074
"4846","FDR01","OUT049",3316.81972434435
"4847","FDY08","OUT019",235.654850890227
"4848","FDQ45","OUT045",3042.40240192432
"4849","DRN11","OUT027",3737.00591661036
"4850","NCS05","OUT018",1863.64544964515
"4851","FDY32","OUT035",2639.16169343437
